Group,Upload Start Timestamp,Upload End Timestamp,Upload Delay (ms),Download Start Timestamp,Download End Timestamp,Download Delay (ms),Total Elapsed Time (ms)
677,2024-08-19 15:29:44.712058,2024-08-19 15:29:45.143172,431.1164,2024-08-19 15:29:45.143175,2024-08-19 15:29:45.520364,377.1909,536549.0548
678,2024-08-19 15:29:45.520378,2024-08-19 15:29:45.951546,431.1713,2024-08-19 15:29:45.951550,2024-08-19 15:29:46.319353,367.8051,537348.0439
679,2024-08-19 15:29:46.319364,2024-08-19 15:29:46.755219,435.8615,2024-08-19 15:29:46.755226,2024-08-19 15:29:47.078205,322.9816,538106.8964
680,2024-08-19 15:29:47.078218,2024-08-19 15:29:47.516960,438.744,2024-08-19 15:29:47.516962,2024-08-19 15:29:47.834572,317.6116,538863.2627
681,2024-08-19 15:29:47.834583,2024-08-19 15:29:48.268659,434.0783,2024-08-19 15:29:48.268662,2024-08-19 15:29:48.587628,318.9699,539616.3203
682,2024-08-19 15:29:48.587643,2024-08-19 15:29:49.022140,434.5015,2024-08-19 15:29:49.022145,2024-08-19 15:29:49.340611,318.469,540369.3024
683,2024-08-19 15:29:49.340624,2024-08-19 15:29:49.788965,448.3432,2024-08-19 15:29:49.788968,2024-08-19 15:29:50.103588,314.6229,541132.2793
684,2024-08-19 15:29:50.103600,2024-08-19 15:29:50.547609,444.0117,2024-08-19 15:29:50.547612,2024-08-19 15:29:50.880137,332.5281,541908.829
685,2024-08-19 15:29:50.880152,2024-08-19 15:29:51.307446,427.2972,2024-08-19 15:29:51.307449,2024-08-19 15:29:51.646533,339.0857,542675.2239
686,2024-08-19 15:29:51.646545,2024-08-19 15:29:52.084194,437.652,2024-08-19 15:29:52.084197,2024-08-19 15:29:52.414621,330.4263,543443.3125
687,2024-08-19 15:29:52.414634,2024-08-19 15:29:52.863226,448.596,2024-08-19 15:29:52.863230,2024-08-19 15:29:53.177812,314.5862,544206.5052
688,2024-08-19 15:29:53.177830,2024-08-19 15:29:53.622812,444.9865,2024-08-19 15:29:53.622817,2024-08-19 15:29:53.936255,313.4426,544964.9486
689,2024-08-19 15:29:53.936274,2024-08-19 15:29:54.381677,445.4064,2024-08-19 15:29:54.381681,2024-08-19 15:29:54.702461,320.7845,545731.1549
690,2024-08-19 15:29:54.702481,2024-08-19 15:29:55.148784,446.3068,2024-08-19 15:29:55.148789,2024-08-19 15:29:55.471758,322.973,546500.4508
691,2024-08-19 15:29:55.471779,2024-08-19 15:29:55.904141,432.3695,2024-08-19 15:29:55.904149,2024-08-19 15:29:56.242999,338.8518,547271.6897
692,2024-08-19 15:29:56.243013,2024-08-19 15:29:56.723369,480.3591,2024-08-19 15:29:56.723372,2024-08-19 15:29:57.046658,323.2878,548075.3489
693,2024-08-19 15:29:57.046671,2024-08-19 15:29:57.512921,466.253,2024-08-19 15:29:57.512925,2024-08-19 15:29:57.848934,336.011,548877.6245
694,2024-08-19 15:29:57.848946,2024-08-19 15:29:58.281872,432.9294,2024-08-19 15:29:58.281876,2024-08-19 15:29:58.653707,371.834,549682.3985
695,2024-08-19 15:29:58.653720,2024-08-19 15:29:59.121030,467.3143,2024-08-19 15:29:59.121035,2024-08-19 15:29:59.433163,312.1381,550461.8615
696,2024-08-19 15:29:59.433185,2024-08-19 15:29:59.890608,457.4257,2024-08-19 15:29:59.890611,2024-08-19 15:30:00.216620,326.0116,551245.311
697,2024-08-19 15:30:00.216632,2024-08-19 15:30:00.664054,447.424,2024-08-19 15:30:00.664057,2024-08-19 15:30:00.995857,331.8043,552024.55
698,2024-08-19 15:30:00.995876,2024-08-19 15:30:01.433854,437.981,2024-08-19 15:30:01.433857,2024-08-19 15:30:01.765332,331.4892,552794.0355
699,2024-08-19 15:30:01.765356,2024-08-19 15:30:02.190525,425.1765,2024-08-19 15:30:02.190533,2024-08-19 15:30:02.539926,349.3955,553568.6168
700,2024-08-19 15:30:02.539939,2024-08-19 15:30:02.978185,438.2505,2024-08-19 15:30:02.978189,2024-08-19 15:30:03.315896,337.7088,554344.587
701,2024-08-19 15:30:03.315911,2024-08-19 15:30:03.772705,456.7982,2024-08-19 15:30:03.772710,2024-08-19 15:30:04.115175,342.4693,555143.868
702,2024-08-19 15:30:04.115196,2024-08-19 15:30:04.564793,449.6009,2024-08-19 15:30:04.564798,2024-08-19 15:30:04.882915,318.1211,555911.6084
703,2024-08-19 15:30:04.882964,2024-08-19 15:30:05.338734,455.7745,2024-08-19 15:30:05.338739,2024-08-19 15:30:05.694661,355.925,556723.3533
704,2024-08-19 15:30:05.694676,2024-08-19 15:30:06.144069,449.3947,2024-08-19 15:30:06.144071,2024-08-19 15:30:06.476154,332.0845,557504.8446
705,2024-08-19 15:30:06.476165,2024-08-19 15:30:06.944297,468.135,2024-08-19 15:30:06.944300,2024-08-19 15:30:07.276434,332.1447,558305.1338
706,2024-08-19 15:30:07.276455,2024-08-19 15:30:07.712087,435.6341,2024-08-19 15:30:07.712090,2024-08-19 15:30:08.023179,311.092,559051.8707
707,2024-08-19 15:30:08.023193,2024-08-19 15:30:08.553759,530.5687,2024-08-19 15:30:08.553762,2024-08-19 15:30:08.930088,376.3297,559958.7804
708,2024-08-19 15:30:08.930105,2024-08-19 15:30:09.396651,466.5501,2024-08-19 15:30:09.396656,2024-08-19 15:30:09.964990,568.3388,560993.6834
709,2024-08-19 15:30:09.965009,2024-08-19 15:30:10.409660,444.6557,2024-08-19 15:30:10.409665,2024-08-19 15:30:10.770408,360.7466,561799.1009
710,2024-08-19 15:30:10.770428,2024-08-19 15:30:11.192741,422.317,2024-08-19 15:30:11.192746,2024-08-19 15:30:11.505019,312.2771,562533.712
711,2024-08-19 15:30:11.505035,2024-08-19 15:30:11.938150,433.1154,2024-08-19 15:30:11.938153,2024-08-19 15:30:12.246252,308.1017,563274.9433
712,2024-08-19 15:30:12.246263,2024-08-19 15:30:12.676558,430.2982,2024-08-19 15:30:12.676561,2024-08-19 15:30:13.000443,323.8857,564029.1358
713,2024-08-19 15:30:13.000459,2024-08-19 15:30:13.477414,476.9573,2024-08-19 15:30:13.477417,2024-08-19 15:30:13.798752,321.3366,564827.4426
714,2024-08-19 15:30:13.798762,2024-08-19 15:30:14.339995,541.2355,2024-08-19 15:30:14.339998,2024-08-19 15:30:14.858300,518.3056,565886.9925
715,2024-08-19 15:30:14.858314,2024-08-19 15:30:15.450924,592.6135,2024-08-19 15:30:15.450928,2024-08-19 15:30:15.839439,388.5128,566868.1299
716,2024-08-19 15:30:15.839456,2024-08-19 15:30:16.279586,440.1323,2024-08-19 15:30:16.279589,2024-08-19 15:30:16.611582,331.9952,567640.2727
717,2024-08-19 15:30:16.611593,2024-08-19 15:30:17.050878,439.2895,2024-08-19 15:30:17.050883,2024-08-19 15:30:17.363858,312.9777,568392.5492
718,2024-08-19 15:30:17.363872,2024-08-19 15:30:17.794319,430.4497,2024-08-19 15:30:17.794322,2024-08-19 15:30:18.103667,309.3472,569132.3585
719,2024-08-19 15:30:18.103681,2024-08-19 15:30:18.521688,418.0103,2024-08-19 15:30:18.521692,2024-08-19 15:30:18.873190,351.5021,569901.8827
720,2024-08-19 15:30:18.873207,2024-08-19 15:30:19.306437,433.2332,2024-08-19 15:30:19.306440,2024-08-19 15:30:19.625211,318.7732,570653.9022
721,2024-08-19 15:30:19.625224,2024-08-19 15:30:20.099698,474.4759,2024-08-19 15:30:20.099700,2024-08-19 15:30:20.436958,337.2604,571465.6496
722,2024-08-19 15:30:20.436970,2024-08-19 15:30:20.889484,452.5175,2024-08-19 15:30:20.889488,2024-08-19 15:30:21.211584,322.0984,572240.2753
723,2024-08-19 15:30:21.211598,2024-08-19 15:30:21.632827,421.2315,2024-08-19 15:30:21.632830,2024-08-19 15:30:21.956180,323.3522,572984.8713
724,2024-08-19 15:30:21.956193,2024-08-19 15:30:22.389555,433.3653,2024-08-19 15:30:22.389558,2024-08-19 15:30:22.698712,309.1552,573727.4023
725,2024-08-19 15:30:22.698727,2024-08-19 15:30:23.152711,453.9871,2024-08-19 15:30:23.152715,2024-08-19 15:30:23.462618,309.9051,574491.3087
726,2024-08-19 15:30:23.462646,2024-08-19 15:30:23.881930,419.2862,2024-08-19 15:30:23.881932,2024-08-19 15:30:24.191041,309.1112,575219.7323
727,2024-08-19 15:30:24.191055,2024-08-19 15:30:24.631782,440.729,2024-08-19 15:30:24.631785,2024-08-19 15:30:24.982982,351.1996,576011.6737
728,2024-08-19 15:30:24.982999,2024-08-19 15:30:25.420954,437.9584,2024-08-19 15:30:25.420958,2024-08-19 15:30:25.748222,327.265,576776.9122
729,2024-08-19 15:30:25.748235,2024-08-19 15:30:26.193510,445.2778,2024-08-19 15:30:26.193513,2024-08-19 15:30:26.555726,362.2275,577584.4295
730,2024-08-19 15:30:26.555749,2024-08-19 15:30:27.020054,464.3087,2024-08-19 15:30:27.020058,2024-08-19 15:30:27.335664,315.6083,578364.3553
731,2024-08-19 15:30:27.335682,2024-08-19 15:30:27.779287,443.6092,2024-08-19 15:30:27.779291,2024-08-19 15:30:28.087932,308.6444,579116.6244
732,2024-08-19 15:30:28.087970,2024-08-19 15:30:28.519773,431.8055,2024-08-19 15:30:28.519776,2024-08-19 15:30:28.841256,321.4817,579869.9467
733,2024-08-19 15:30:28.841266,2024-08-19 15:30:29.254918,413.6565,2024-08-19 15:30:29.254923,2024-08-19 15:30:29.584545,329.624,580613.2358
734,2024-08-19 15:30:29.584559,2024-08-19 15:30:30.407661,823.1056,2024-08-19 15:30:30.407665,2024-08-19 15:30:30.738544,330.8816,581767.2358
735,2024-08-19 15:30:30.738558,2024-08-19 15:30:31.163256,424.7013,2024-08-19 15:30:31.163260,2024-08-19 15:30:31.481226,317.9691,582509.918
736,2024-08-19 15:30:31.481240,2024-08-19 15:30:31.928717,447.4804,2024-08-19 15:30:31.928721,2024-08-19 15:30:32.225362,296.6432,583254.0532
737,2024-08-19 15:30:32.225376,2024-08-19 15:30:32.629454,404.0798,2024-08-19 15:30:32.629456,2024-08-19 15:30:32.953894,324.4423,583982.5876
738,2024-08-19 15:30:32.953911,2024-08-19 15:30:33.398746,444.839,2024-08-19 15:30:33.398750,2024-08-19 15:30:33.697226,298.4797,584725.9185
739,2024-08-19 15:30:33.697243,2024-08-19 15:30:34.180801,483.5625,2024-08-19 15:30:34.180805,2024-08-19 15:30:34.500105,319.3022,585528.7965
740,2024-08-19 15:30:34.500119,2024-08-19 15:30:34.914975,414.8594,2024-08-19 15:30:34.914978,2024-08-19 15:30:35.226193,311.2178,586254.8851
741,2024-08-19 15:30:35.226207,2024-08-19 15:30:35.678136,451.9327,2024-08-19 15:30:35.678140,2024-08-19 15:30:35.977783,299.6533,587006.4823
742,2024-08-19 15:30:35.977804,2024-08-19 15:30:36.406692,428.891,2024-08-19 15:30:36.406696,2024-08-19 15:30:36.718950,312.257,587747.6414
743,2024-08-19 15:30:36.718963,2024-08-19 15:30:37.174516,455.557,2024-08-19 15:30:37.174520,2024-08-19 15:30:37.498601,324.0835,588527.2928
744,2024-08-19 15:30:37.498616,2024-08-19 15:30:37.928301,429.6888,2024-08-19 15:30:37.928305,2024-08-19 15:30:38.233604,305.3036,589262.2972
745,2024-08-19 15:30:38.233620,2024-08-19 15:30:38.688636,455.0187,2024-08-19 15:30:38.688639,2024-08-19 15:30:38.995445,306.811,590024.1387
746,2024-08-19 15:30:38.995462,2024-08-19 15:30:39.411824,416.3647,2024-08-19 15:30:39.411827,2024-08-19 15:30:39.714494,302.6704,590743.1865
747,2024-08-19 15:30:39.714512,2024-08-19 15:30:40.151096,436.5866,2024-08-19 15:30:40.151099,2024-08-19 15:30:40.470320,319.2233,591499.0109
748,2024-08-19 15:30:40.470333,2024-08-19 15:30:40.901653,431.3235,2024-08-19 15:30:40.901657,2024-08-19 15:30:41.211490,309.8371,592240.1827
749,2024-08-19 15:30:41.211510,2024-08-19 15:30:41.637980,426.4729,2024-08-19 15:30:41.637983,2024-08-19 15:30:41.949512,311.5322,592978.2039
750,2024-08-19 15:30:41.949524,2024-08-19 15:30:42.429054,479.5341,2024-08-19 15:30:42.429059,2024-08-19 15:30:42.747682,318.6267,593776.3743
751,2024-08-19 15:30:42.747696,2024-08-19 15:30:43.210959,463.2669,2024-08-19 15:30:43.210963,2024-08-19 15:30:43.545970,335.009,594574.6609
752,2024-08-19 15:30:43.545988,2024-08-19 15:30:44.000742,454.7585,2024-08-19 15:30:44.000747,2024-08-19 15:30:44.327820,327.0769,595356.5127
753,2024-08-19 15:30:44.327837,2024-08-19 15:30:44.740377,412.5433,2024-08-19 15:30:44.740381,2024-08-19 15:30:45.051970,311.5921,596080.6617
754,2024-08-19 15:30:45.051985,2024-08-19 15:30:45.498471,446.4888,2024-08-19 15:30:45.498475,2024-08-19 15:30:45.869661,371.1894,596898.3527
755,2024-08-19 15:30:45.869676,2024-08-19 15:30:46.315867,446.1932,2024-08-19 15:30:46.315870,2024-08-19 15:30:46.633281,317.4143,597661.9727
756,2024-08-19 15:30:46.633295,2024-08-19 15:30:47.081890,448.5985,2024-08-19 15:30:47.081894,2024-08-19 15:30:47.402213,320.3226,598430.9052
757,2024-08-19 15:30:47.402233,2024-08-19 15:30:47.853658,451.4276,2024-08-19 15:30:47.853661,2024-08-19 15:30:48.155607,301.9505,599184.3005
758,2024-08-19 15:30:48.155625,2024-08-19 15:30:48.571751,416.129,2024-08-19 15:30:48.571755,2024-08-19 15:30:48.907505,335.7541,599936.1975
759,2024-08-19 15:30:48.907520,2024-08-19 15:30:49.322408,414.8923,2024-08-19 15:30:49.322412,2024-08-19 15:30:49.650030,327.6227,600678.7237
760,2024-08-19 15:30:49.650049,2024-08-19 15:30:50.092163,442.118,2024-08-19 15:30:50.092167,2024-08-19 15:30:50.396105,303.9404,601424.7965
761,2024-08-19 15:30:50.396156,2024-08-19 15:30:50.851258,455.1051,2024-08-19 15:30:50.851261,2024-08-19 15:30:51.171148,319.891,602199.8413
762,2024-08-19 15:30:51.171164,2024-08-19 15:30:51.582466,411.3053,2024-08-19 15:30:51.582470,2024-08-19 15:30:51.907657,325.1921,602936.3508
763,2024-08-19 15:30:51.907674,2024-08-19 15:30:52.334869,427.1984,2024-08-19 15:30:52.334873,2024-08-19 15:30:52.654122,319.2523,603682.8144
764,2024-08-19 15:30:52.654138,2024-08-19 15:30:53.078191,424.0561,2024-08-19 15:30:53.078195,2024-08-19 15:30:53.392830,314.6388,604421.5223
765,2024-08-19 15:30:53.392845,2024-08-19 15:30:53.829167,436.3247,2024-08-19 15:30:53.829170,2024-08-19 15:30:54.172635,343.4682,605201.3272
766,2024-08-19 15:30:54.172650,2024-08-19 15:30:54.579630,406.9843,2024-08-19 15:30:54.579635,2024-08-19 15:30:54.898517,318.8862,605927.2099
767,2024-08-19 15:30:54.898532,2024-08-19 15:30:55.321098,422.5696,2024-08-19 15:30:55.321102,2024-08-19 15:30:55.648881,327.782,606677.5733
768,2024-08-19 15:30:55.648914,2024-08-19 15:30:56.073224,424.3133,2024-08-19 15:30:56.073228,2024-08-19 15:30:56.395066,321.8418,607423.7589
769,2024-08-19 15:30:56.395084,2024-08-19 15:30:56.852220,457.1406,2024-08-19 15:30:56.852225,2024-08-19 15:30:57.165020,312.7997,608193.7134
770,2024-08-19 15:30:57.165038,2024-08-19 15:30:57.588942,423.909,2024-08-19 15:30:57.588947,2024-08-19 15:30:57.900682,311.7387,608929.3746
771,2024-08-19 15:30:57.900698,2024-08-19 15:30:58.333776,433.0818,2024-08-19 15:30:58.333781,2024-08-19 15:30:58.641500,307.7235,609670.193
772,2024-08-19 15:30:58.641516,2024-08-19 15:30:59.081567,440.0555,2024-08-19 15:30:59.081571,2024-08-19 15:30:59.548786,467.2187,610577.479
773,2024-08-19 15:30:59.548802,2024-08-19 15:30:59.990079,441.2811,2024-08-19 15:30:59.990084,2024-08-19 15:31:00.286253,296.1726,611314.9451
774,2024-08-19 15:31:00.286268,2024-08-19 15:31:00.686785,400.5199,2024-08-19 15:31:00.686789,2024-08-19 15:31:01.002532,315.7467,612031.2241
775,2024-08-19 15:31:01.002548,2024-08-19 15:31:01.435629,433.085,2024-08-19 15:31:01.435633,2024-08-19 15:31:01.736906,301.2773,612765.5994
776,2024-08-19 15:31:01.736924,2024-08-19 15:31:02.158774,421.8541,2024-08-19 15:31:02.158778,2024-08-19 15:31:02.474497,315.7223,613503.1896
777,2024-08-19 15:31:02.474511,2024-08-19 15:31:02.915060,440.5528,2024-08-19 15:31:02.915065,2024-08-19 15:31:03.219975,304.9153,614248.6688
778,2024-08-19 15:31:03.219997,2024-08-19 15:31:03.646654,426.66,2024-08-19 15:31:03.646658,2024-08-19 15:31:03.963194,316.5404,614991.887
779,2024-08-19 15:31:03.963210,2024-08-19 15:31:04.417486,454.2799,2024-08-19 15:31:04.417490,2024-08-19 15:31:04.721613,304.1274,615750.3064
780,2024-08-19 15:31:04.721629,2024-08-19 15:31:05.155386,433.7612,2024-08-19 15:31:05.155391,2024-08-19 15:31:05.467066,311.6792,616495.7588
781,2024-08-19 15:31:05.467089,2024-08-19 15:31:05.920260,453.1762,2024-08-19 15:31:05.920266,2024-08-19 15:31:06.268780,348.519,617297.4739
782,2024-08-19 15:31:06.268799,2024-08-19 15:31:06.743519,474.727,2024-08-19 15:31:06.743526,2024-08-19 15:31:07.045386,301.8641,618074.0789
783,2024-08-19 15:31:07.045412,2024-08-19 15:31:07.508300,462.8927,2024-08-19 15:31:07.508305,2024-08-19 15:31:07.810383,302.0828,618839.0764
784,2024-08-19 15:31:07.810406,2024-08-19 15:31:08.282500,472.0986,2024-08-19 15:31:08.282505,2024-08-19 15:31:08.588903,306.4021,619617.5963
785,2024-08-19 15:31:08.588923,2024-08-19 15:31:09.030517,441.5973,2024-08-19 15:31:09.030521,2024-08-19 15:31:09.331914,301.3969,620360.6071
786,2024-08-19 15:31:09.331934,2024-08-19 15:31:09.755221,423.2907,2024-08-19 15:31:09.755225,2024-08-19 15:31:10.062117,306.8953,621090.8096
787,2024-08-19 15:31:10.062133,2024-08-19 15:31:10.497765,435.6364,2024-08-19 15:31:10.497770,2024-08-19 15:31:10.857487,359.7206,621886.179
788,2024-08-19 15:31:10.857502,2024-08-19 15:31:11.329063,471.5642,2024-08-19 15:31:11.329067,2024-08-19 15:31:11.636607,307.5443,622665.3003
789,2024-08-19 15:31:11.636623,2024-08-19 15:31:12.078440,441.8205,2024-08-19 15:31:12.078444,2024-08-19 15:31:12.377339,298.8988,623406.0314
790,2024-08-19 15:31:12.377516,2024-08-19 15:31:12.799413,421.8989,2024-08-19 15:31:12.799417,2024-08-19 15:31:13.101701,302.2888,624130.3945
791,2024-08-19 15:31:13.101720,2024-08-19 15:31:13.553527,451.8104,2024-08-19 15:31:13.553531,2024-08-19 15:31:13.926748,373.2213,624955.4409
792,2024-08-19 15:31:13.926766,2024-08-19 15:31:14.359630,432.8681,2024-08-19 15:31:14.359634,2024-08-19 15:31:14.677370,317.7408,625706.0637
793,2024-08-19 15:31:14.677400,2024-08-19 15:31:15.154305,476.9092,2024-08-19 15:31:15.154309,2024-08-19 15:31:15.449909,295.6029,626478.601
794,2024-08-19 15:31:15.449925,2024-08-19 15:31:15.866135,416.2135,2024-08-19 15:31:15.866139,2024-08-19 15:31:16.172036,305.9003,627200.7277
795,2024-08-19 15:31:16.172050,2024-08-19 15:31:16.596585,424.5398,2024-08-19 15:31:16.596591,2024-08-19 15:31:16.908583,311.9956,627937.2752
796,2024-08-19 15:31:16.908599,2024-08-19 15:31:17.330186,421.592,2024-08-19 15:31:17.330191,2024-08-19 15:31:17.635977,305.7892,628664.6692
797,2024-08-19 15:31:17.635994,2024-08-19 15:31:18.054200,418.2105,2024-08-19 15:31:18.054204,2024-08-19 15:31:18.359222,305.0222,629387.9154
798,2024-08-19 15:31:18.359238,2024-08-19 15:31:18.779243,420.0089,2024-08-19 15:31:18.779247,2024-08-19 15:31:19.082383,303.1392,630111.0753
799,2024-08-19 15:31:19.082399,2024-08-19 15:31:19.499230,416.8349,2024-08-19 15:31:19.499234,2024-08-19 15:31:19.826300,327.0697,630854.9925
800,2024-08-19 15:31:19.826316,2024-08-19 15:31:20.268774,442.4611,2024-08-19 15:31:20.268778,2024-08-19 15:31:20.559767,290.9928,631588.4593
801,2024-08-19 15:31:20.559783,2024-08-19 15:31:20.973641,413.861,2024-08-19 15:31:20.973645,2024-08-19 15:31:21.274294,300.6526,632302.9862
802,2024-08-19 15:31:21.274310,2024-08-19 15:31:21.710085,435.7789,2024-08-19 15:31:21.710089,2024-08-19 15:31:22.061245,351.1594,633089.9377
803,2024-08-19 15:31:22.061261,2024-08-19 15:31:22.477545,416.2882,2024-08-19 15:31:22.477549,2024-08-19 15:31:22.781466,303.9207,633810.1588
804,2024-08-19 15:31:22.781483,2024-08-19 15:31:23.240228,458.761,2024-08-19 15:31:23.240245,2024-08-19 15:31:23.545398,305.1573,634574.091
805,2024-08-19 15:31:23.545415,2024-08-19 15:31:23.977823,432.4131,2024-08-19 15:31:23.977828,2024-08-19 15:31:24.315258,337.4337,635343.9505
806,2024-08-19 15:31:24.315274,2024-08-19 15:31:24.730992,415.7237,2024-08-19 15:31:24.730998,2024-08-19 15:31:25.083038,352.0444,636111.7312
807,2024-08-19 15:31:25.083055,2024-08-19 15:31:25.508876,425.8251,2024-08-19 15:31:25.508880,2024-08-19 15:31:25.817974,309.0983,636846.6671
808,2024-08-19 15:31:25.817994,2024-08-19 15:31:26.258140,440.15,2024-08-19 15:31:26.258145,2024-08-19 15:31:26.554069,295.9283,637582.7619
809,2024-08-19 15:31:26.554087,2024-08-19 15:31:27.045794,491.7103,2024-08-19 15:31:27.045797,2024-08-19 15:31:27.354876,309.0829,638383.569
810,2024-08-19 15:31:27.354894,2024-08-19 15:31:27.793203,438.3133,2024-08-19 15:31:27.793207,2024-08-19 15:31:28.090021,296.8177,639118.7137
811,2024-08-19 15:31:28.090037,2024-08-19 15:31:28.519423,429.3896,2024-08-19 15:31:28.519427,2024-08-19 15:31:28.813534,294.111,639842.2271
812,2024-08-19 15:31:28.813552,2024-08-19 15:31:29.227493,413.945,2024-08-19 15:31:29.227497,2024-08-19 15:31:29.527535,300.0429,640556.2287
813,2024-08-19 15:31:29.527553,2024-08-19 15:31:29.946793,419.2434,2024-08-19 15:31:29.946797,2024-08-19 15:31:30.261586,314.7927,641290.2784
814,2024-08-19 15:31:30.261602,2024-08-19 15:31:30.682887,421.2886,2024-08-19 15:31:30.682891,2024-08-19 15:31:30.991608,308.7215,642020.3011
815,2024-08-19 15:31:30.991625,2024-08-19 15:31:31.391521,399.8997,2024-08-19 15:31:31.391525,2024-08-19 15:31:31.705059,313.5375,642733.7516
816,2024-08-19 15:31:31.705075,2024-08-19 15:31:32.136452,431.3812,2024-08-19 15:31:32.136456,2024-08-19 15:31:32.435300,298.8484,643463.9933
817,2024-08-19 15:31:32.435318,2024-08-19 15:31:32.833899,398.5847,2024-08-19 15:31:32.833903,2024-08-19 15:31:33.141768,307.8696,644170.4619
818,2024-08-19 15:31:33.141791,2024-08-19 15:31:33.566977,425.1908,2024-08-19 15:31:33.566982,2024-08-19 15:31:33.861546,294.5684,644890.2389
819,2024-08-19 15:31:33.861588,2024-08-19 15:31:34.267904,406.3199,2024-08-19 15:31:34.267908,2024-08-19 15:31:34.582412,314.5071,645611.1042
820,2024-08-19 15:31:34.582427,2024-08-19 15:31:34.983409,400.9972,2024-08-19 15:31:34.983425,2024-08-19 15:31:35.294569,311.1482,646323.2617
821,2024-08-19 15:31:35.294589,2024-08-19 15:31:35.702004,407.4185,2024-08-19 15:31:35.702008,2024-08-19 15:31:36.007148,305.1445,647035.841
822,2024-08-19 15:31:36.007164,2024-08-19 15:31:36.456292,449.1323,2024-08-19 15:31:36.456297,2024-08-19 15:31:36.769305,313.0117,647797.9976
823,2024-08-19 15:31:36.769322,2024-08-19 15:31:37.179403,410.085,2024-08-19 15:31:37.179407,2024-08-19 15:31:37.481333,301.9293,648510.0252
824,2024-08-19 15:31:37.481348,2024-08-19 15:31:37.929471,448.1271,2024-08-19 15:31:37.929475,2024-08-19 15:31:38.240749,311.2773,649269.4416
825,2024-08-19 15:31:38.240764,2024-08-19 15:31:38.677719,436.9581,2024-08-19 15:31:38.677724,2024-08-19 15:31:38.973560,295.841,650002.2535
826,2024-08-19 15:31:38.973580,2024-08-19 15:31:39.379245,405.6692,2024-08-19 15:31:39.379249,2024-08-19 15:31:39.693033,313.7877,650721.726
827,2024-08-19 15:31:39.693051,2024-08-19 15:31:40.113727,420.6795,2024-08-19 15:31:40.113731,2024-08-19 15:31:40.416743,303.0158,651445.4363
828,2024-08-19 15:31:40.416762,2024-08-19 15:31:40.866822,450.0637,2024-08-19 15:31:40.866826,2024-08-19 15:31:41.173775,306.9532,652202.4685
829,2024-08-19 15:31:41.173794,2024-08-19 15:31:41.606177,432.3872,2024-08-19 15:31:41.606182,2024-08-19 15:31:41.911481,305.3029,652940.1742
830,2024-08-19 15:31:41.911503,2024-08-19 15:31:42.316327,404.8398,2024-08-19 15:31:42.316343,2024-08-19 15:31:42.619127,302.7873,653647.8197
831,2024-08-19 15:31:42.619145,2024-08-19 15:31:43.037099,417.9582,2024-08-19 15:31:43.037104,2024-08-19 15:31:43.327280,290.1801,654355.9728
832,2024-08-19 15:31:43.327303,2024-08-19 15:31:43.724192,396.892,2024-08-19 15:31:43.724196,2024-08-19 15:31:44.028027,303.8356,655056.7203
833,2024-08-19 15:31:44.028048,2024-08-19 15:31:44.443208,415.1638,2024-08-19 15:31:44.443213,2024-08-19 15:31:44.743974,300.7651,655772.6703
834,2024-08-19 15:31:44.743996,2024-08-19 15:31:45.163288,419.2949,2024-08-19 15:31:45.163292,2024-08-19 15:31:45.464453,301.1636,656493.1446
835,2024-08-19 15:31:45.464468,2024-08-19 15:31:45.901887,437.4226,2024-08-19 15:31:45.901891,2024-08-19 15:31:46.207905,306.0174,657236.5977
836,2024-08-19 15:31:46.207920,2024-08-19 15:31:46.616134,408.2173,2024-08-19 15:31:46.616138,2024-08-19 15:31:46.908726,292.5913,657937.4179
837,2024-08-19 15:31:46.908740,2024-08-19 15:31:47.332052,423.3147,2024-08-19 15:31:47.332056,2024-08-19 15:31:47.638472,306.4201,658667.1645
838,2024-08-19 15:31:47.638488,2024-08-19 15:31:48.065959,427.4754,2024-08-19 15:31:48.065963,2024-08-19 15:31:48.370423,304.4637,659399.1162
839,2024-08-19 15:31:48.370440,2024-08-19 15:31:48.780937,410.501,2024-08-19 15:31:48.780941,2024-08-19 15:31:49.093589,312.6519,660122.282
840,2024-08-19 15:31:49.093606,2024-08-19 15:31:49.506252,412.6497,2024-08-19 15:31:49.506256,2024-08-19 15:31:49.820553,314.3001,660849.2452
841,2024-08-19 15:31:49.820568,2024-08-19 15:31:50.246383,425.8202,2024-08-19 15:31:50.246389,2024-08-19 15:31:50.545733,299.3479,661574.4254
842,2024-08-19 15:31:50.545752,2024-08-19 15:31:50.976573,430.8253,2024-08-19 15:31:50.976578,2024-08-19 15:31:51.282809,306.2353,662311.5022
843,2024-08-19 15:31:51.282829,2024-08-19 15:31:51.712688,429.8633,2024-08-19 15:31:51.712693,2024-08-19 15:31:52.053920,341.2313,663082.6132
844,2024-08-19 15:31:52.053937,2024-08-19 15:31:52.520634,466.7006,2024-08-19 15:31:52.520638,2024-08-19 15:31:52.845550,324.9158,663874.2427
845,2024-08-19 15:31:52.845565,2024-08-19 15:31:53.285930,440.3681,2024-08-19 15:31:53.285934,2024-08-19 15:31:53.644386,358.4557,664673.0782
846,2024-08-19 15:31:53.644402,2024-08-19 15:31:54.050242,405.8437,2024-08-19 15:31:54.050246,2024-08-19 15:31:54.367256,317.0131,665395.948
