ts_in,ts_out,delay,JointPosition1,JointPosition2,JointPosition3,JointPosition4,JointPosition5,JointPosition6,JointPosition7,GripperData_Width,GripperData_Speed
2024-08-14 18:37:47.4136650,2024-08-14 18:37:47.4137790,0.114,0.000123,-0.785194,0.000094,-2.355717,0.000373,1.571279,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:37:47.4217544,2024-08-14 18:37:47.4219053,0.1509,0.000125,-0.785197,0.000093,-2.355717,0.000372,1.571280,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:47.4339279,2024-08-14 18:37:47.4340932,0.1653,0.000123,-0.785193,0.000098,-2.355717,0.000373,1.571280,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:47.4420383,2024-08-14 18:37:47.4421563,0.118,0.000121,-0.785197,0.000091,-2.355717,0.000376,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.4541799,2024-08-14 18:37:47.4543212,0.1413,0.000125,-0.785199,0.000093,-2.355719,0.000371,1.571279,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:37:47.4622299,2024-08-14 18:37:47.4623488,0.1189,0.000120,-0.785191,0.000101,-2.355714,0.000373,1.571281,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:47.4743707,2024-08-14 18:37:47.4745119,0.1412,0.000123,-0.785194,0.000093,-2.355711,0.000373,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.4945994,2024-08-14 18:37:47.4947258,0.1264,0.000123,-0.785194,0.000093,-2.355714,0.000373,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:47.5026617,2024-08-14 18:37:47.5027997,0.138,0.000126,-0.785201,0.000096,-2.355714,0.000376,1.571279,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:37:47.5147915,2024-08-14 18:37:47.5149555,0.164,0.000123,-0.785194,0.000090,-2.355717,0.000374,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.5228517,2024-08-14 18:37:47.5229773,0.1256,0.000123,-0.785193,0.000090,-2.355717,0.000374,1.571279,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:47.5349840,2024-08-14 18:37:47.5351069,0.1229,0.000124,-0.785196,0.000093,-2.355719,0.000377,1.571277,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.5430307,2024-08-14 18:37:47.5431394,0.1087,0.000122,-0.785192,0.000093,-2.355719,0.000373,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.5551772,2024-08-14 18:37:47.5553134,0.1362,0.000123,-0.785195,0.000093,-2.355714,0.000373,1.571278,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:47.5632876,2024-08-14 18:37:47.5633981,0.1105,0.000125,-0.785194,0.000093,-2.355717,0.000375,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.5754216,2024-08-14 18:37:47.5755534,0.1318,0.000122,-0.785193,0.000093,-2.355719,0.000375,1.571277,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.5834870,2024-08-14 18:37:47.5836177,0.1307,0.000123,-0.785199,0.000095,-2.355714,0.000373,1.571277,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:37:47.5955934,2024-08-14 18:37:47.5956912,0.0978,0.000120,-0.785191,0.000093,-2.355714,0.000373,1.571278,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:37:47.6036727,2024-08-14 18:37:47.6038069,0.1342,0.000120,-0.785198,0.000090,-2.355717,0.000374,1.571278,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:37:47.6137317,2024-08-14 18:37:47.6138315,0.0998,0.000120,-0.785189,0.000091,-2.355714,0.000373,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:47.6218102,2024-08-14 18:37:47.6219529,0.1427,0.000128,-0.785197,0.000090,-2.355714,0.000372,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.6339501,2024-08-14 18:37:47.6340921,0.142,0.000120,-0.785196,0.000090,-2.355714,0.000373,1.571279,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:47.6419917,2024-08-14 18:37:47.6429689,0.9772,0.000126,-0.785191,0.000096,-2.355717,0.000376,1.571277,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.6541348,2024-08-14 18:37:47.6542460,0.1112,0.000127,-0.785194,0.000094,-2.355719,0.000374,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:47.6621800,2024-08-14 18:37:47.6622636,0.0836,0.000125,-0.785197,0.000093,-2.355714,0.000373,1.571277,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:37:47.6743170,2024-08-14 18:37:47.6744312,0.1142,0.000123,-0.785193,0.000093,-2.355717,0.000373,1.571279,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:37:47.6824870,2024-08-14 18:37:47.6826677,0.1807,0.000121,-0.785196,0.000090,-2.355714,0.000375,1.571278,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:37:47.6946719,2024-08-14 18:37:47.6947730,0.1011,0.000120,-0.785201,0.000093,-2.355722,0.000374,1.571278,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:47.7034245,2024-08-14 18:37:47.7035105,0.086,0.000122,-0.785191,0.000093,-2.355717,0.000372,1.571279,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:37:47.7155359,2024-08-14 18:37:47.7156325,0.0966,0.000122,-0.785198,0.000096,-2.355714,0.000377,1.571279,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:37:47.7236015,2024-08-14 18:37:47.7237047,0.1032,0.000125,-0.785194,0.000090,-2.355714,0.000375,1.571279,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:37:47.7336461,2024-08-14 18:37:47.7337569,0.1108,0.000118,-0.785194,0.000090,-2.355714,0.000373,1.571277,0.785884,0.0100000000000000,0.0100000
2024-08-14 18:37:47.7417027,2024-08-14 18:37:47.7418039,0.1012,0.000125,-0.785195,0.000095,-2.355714,0.000375,1.571279,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:47.7538312,2024-08-14 18:37:47.7539365,0.1053,0.000128,-0.785193,0.000093,-2.355714,0.000373,1.571280,0.785884,0.0100000000000000,0.0100000
2024-08-14 18:37:47.7618801,2024-08-14 18:37:47.7619727,0.0926,0.000126,-0.785193,0.000097,-2.355719,0.000373,1.571278,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:37:47.7740031,2024-08-14 18:37:47.7741079,0.1048,0.000130,-0.785194,0.000093,-2.355717,0.000373,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.7820663,2024-08-14 18:37:47.7821636,0.0973,0.000123,-0.785193,0.000093,-2.355717,0.000374,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.7942355,2024-08-14 18:37:47.7943442,0.1087,0.000125,-0.785191,0.000097,-2.355714,0.000373,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.8023041,2024-08-14 18:37:47.8024040,0.0999,0.000122,-0.785197,0.000090,-2.355709,0.000375,1.571277,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:47.8144984,2024-08-14 18:37:47.8145978,0.0994,0.000126,-0.785194,0.000090,-2.355717,0.000373,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:47.8226080,2024-08-14 18:37:47.8227094,0.1014,0.000125,-0.785196,0.000098,-2.355717,0.000373,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:47.8347864,2024-08-14 18:37:47.8348858,0.0994,0.000120,-0.785192,0.000098,-2.355714,0.000373,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:47.8428994,2024-08-14 18:37:47.8429996,0.1002,0.000124,-0.785191,0.000096,-2.355714,0.000373,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:47.8551152,2024-08-14 18:37:47.8552165,0.1013,0.000131,-0.785198,0.000093,-2.355719,0.000372,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.8632222,2024-08-14 18:37:47.8633198,0.0976,0.000125,-0.785191,0.000093,-2.355714,0.000375,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.8754137,2024-08-14 18:37:47.8755104,0.0967,0.000127,-0.785191,0.000095,-2.355714,0.000375,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:47.8834843,2024-08-14 18:37:47.8835752,0.0909,0.000125,-0.785194,0.000093,-2.355716,0.000374,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:47.8956808,2024-08-14 18:37:47.8957786,0.0978,0.000128,-0.785196,0.000093,-2.355711,0.000373,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:47.9018173,2024-08-14 18:37:47.9019158,0.0985,0.000130,-0.785202,0.000093,-2.355714,0.000373,1.571280,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:47.9139897,2024-08-14 18:37:47.9140855,0.0958,0.000120,-0.785191,0.000093,-2.355719,0.000374,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:47.9221244,2024-08-14 18:37:47.9222072,0.0828,0.000125,-0.785191,0.000093,-2.355714,0.000373,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:47.9342859,2024-08-14 18:37:47.9343755,0.0896,0.000122,-0.785200,0.000095,-2.355714,0.000375,1.571277,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:47.9423442,2024-08-14 18:37:47.9424374,0.0932,0.000122,-0.785194,0.000093,-2.355716,0.000373,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:47.9544850,2024-08-14 18:37:47.9546003,0.1153,0.000122,-0.785198,0.000096,-2.355719,0.000373,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:47.9625354,2024-08-14 18:37:47.9626270,0.0916,0.000128,-0.785196,0.000093,-2.355717,0.000373,1.571278,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:47.9746611,2024-08-14 18:37:47.9747592,0.0981,0.000123,-0.785198,0.000091,-2.355714,0.000371,1.571278,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:37:47.9827379,2024-08-14 18:37:47.9828440,0.1061,0.000125,-0.785188,0.000095,-2.355719,0.000373,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:47.9948509,2024-08-14 18:37:47.9949396,0.0887,0.000128,-0.785194,0.000093,-2.355711,0.000373,1.571278,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:48.0029426,2024-08-14 18:37:48.0030585,0.1159,0.000122,-0.785195,0.000090,-2.355714,0.000373,1.571279,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:37:48.0150738,2024-08-14 18:37:48.0151606,0.0868,0.000128,-0.785194,0.000093,-2.355719,0.000373,1.571280,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.0231878,2024-08-14 18:37:48.0232982,0.1104,0.000125,-0.785199,0.000096,-2.355717,0.000373,1.571280,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.0353553,2024-08-14 18:37:48.0354609,0.1056,0.000123,-0.785191,0.000094,-2.355714,0.000373,1.571279,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:48.0434476,2024-08-14 18:37:48.0435349,0.0873,0.000121,-0.785196,0.000093,-2.355715,0.000373,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.0556553,2024-08-14 18:37:48.0557524,0.0971,0.000123,-0.785194,0.000088,-2.355717,0.000374,1.571277,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:37:48.0638159,2024-08-14 18:37:48.0638996,0.0837,0.000126,-0.785198,0.000096,-2.355717,0.000372,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.0739409,2024-08-14 18:37:48.0740461,0.1052,0.000122,-0.785193,0.000098,-2.355714,0.000376,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.0821031,2024-08-14 18:37:48.0822075,0.1044,0.000125,-0.785194,0.000090,-2.355711,0.000375,1.571281,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.0943445,2024-08-14 18:37:48.0944413,0.0968,0.000130,-0.785196,0.000098,-2.355719,0.000376,1.571277,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.1024958,2024-08-14 18:37:48.1026051,0.1093,0.000122,-0.785193,0.000095,-2.355714,0.000373,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.1147017,2024-08-14 18:37:48.1148046,0.1029,0.000125,-0.785196,0.000096,-2.355714,0.000373,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:48.1228769,2024-08-14 18:37:48.1229766,0.0997,0.000125,-0.785192,0.000092,-2.355714,0.000375,1.571278,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:48.1350325,2024-08-14 18:37:48.1351273,0.0948,0.000120,-0.785195,0.000091,-2.355719,0.000373,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.1431288,2024-08-14 18:37:48.1432225,0.0937,0.000124,-0.785199,0.000093,-2.355719,0.000375,1.571281,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:48.1553303,2024-08-14 18:37:48.1554220,0.0917,0.000128,-0.785192,0.000093,-2.355717,0.000372,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.1634310,2024-08-14 18:37:48.1635317,0.1007,0.000128,-0.785195,0.000093,-2.355711,0.000373,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.1756387,2024-08-14 18:37:48.1757401,0.1014,0.000121,-0.785194,0.000093,-2.355717,0.000373,1.571280,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:48.1837494,2024-08-14 18:37:48.1838410,0.0916,0.000128,-0.785198,0.000096,-2.355717,0.000375,1.571275,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.1938520,2024-08-14 18:37:48.1939419,0.0899,0.000128,-0.785194,0.000093,-2.355711,0.000373,1.571280,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.2019243,2024-08-14 18:37:48.2020091,0.0848,0.000122,-0.785199,0.000095,-2.355719,0.000373,1.571279,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:48.2140878,2024-08-14 18:37:48.2141789,0.0911,0.000122,-0.785196,0.000096,-2.355715,0.000373,1.571278,0.785874,0.0100000000000000,0.0100000
2024-08-14 18:37:48.2221965,2024-08-14 18:37:48.2222962,0.0997,0.000125,-0.785191,0.000093,-2.355714,0.000374,1.571280,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:48.2344007,2024-08-14 18:37:48.2344860,0.0853,0.000125,-0.785191,0.000090,-2.355717,0.000375,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:48.2425480,2024-08-14 18:37:48.2426624,0.1144,0.000125,-0.785189,0.000093,-2.355717,0.000374,1.571279,0.785884,0.0100000000000000,0.0100000
2024-08-14 18:37:48.2547486,2024-08-14 18:37:48.2548388,0.0902,0.000125,-0.785191,0.000098,-2.355714,0.000373,1.571278,0.785875,0.0100000000000000,0.0100000
2024-08-14 18:37:48.2628573,2024-08-14 18:37:48.2629466,0.0893,0.000125,-0.785196,0.000093,-2.355714,0.000373,1.571280,0.785884,0.0100000000000000,0.0100000
2024-08-14 18:37:48.2750531,2024-08-14 18:37:48.2751389,0.0858,0.000128,-0.785198,0.000088,-2.355719,0.000375,1.571278,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:37:48.2954029,2024-08-14 18:37:48.2955988,0.1959,0.000122,-0.785204,0.000093,-2.355712,0.000373,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.3035573,2024-08-14 18:37:48.3036858,0.1285,0.000125,-0.785194,0.000096,-2.355716,0.000376,1.571280,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:37:48.3137296,2024-08-14 18:37:48.3138261,0.0965,0.000125,-0.785204,0.000093,-2.355719,0.000373,1.571278,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:48.3218515,2024-08-14 18:37:48.3219306,0.0791,0.000122,-0.785201,0.000093,-2.355717,0.000373,1.571277,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.3340196,2024-08-14 18:37:48.3340982,0.0786,0.000120,-0.785196,0.000093,-2.355717,0.000374,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.3421140,2024-08-14 18:37:48.3421985,0.0845,0.000125,-0.785194,0.000091,-2.355715,0.000373,1.571272,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.3542430,2024-08-14 18:37:48.3543335,0.0905,0.000127,-0.785196,0.000093,-2.355714,0.000373,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.3623030,2024-08-14 18:37:48.3623847,0.0817,0.000122,-0.785196,0.000096,-2.355717,0.000373,1.571277,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.3744285,2024-08-14 18:37:48.3745245,0.096,0.000123,-0.785199,0.000096,-2.355711,0.000373,1.571278,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:48.3824922,2024-08-14 18:37:48.3825882,0.096,0.000127,-0.785191,0.000096,-2.355717,0.000373,1.571278,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:48.3946128,2024-08-14 18:37:48.3946978,0.085,0.000128,-0.785200,0.000096,-2.355719,0.000373,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.4026842,2024-08-14 18:37:48.4027836,0.0994,0.000123,-0.785200,0.000092,-2.355717,0.000374,1.571280,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:48.4148120,2024-08-14 18:37:48.4149232,0.1112,0.000125,-0.785198,0.000091,-2.355717,0.000373,1.571277,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.4228728,2024-08-14 18:37:48.4229720,0.0992,0.000125,-0.785193,0.000093,-2.355711,0.000377,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.4350251,2024-08-14 18:37:48.4351113,0.0862,0.000128,-0.785196,0.000101,-2.355719,0.000373,1.571278,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:37:48.4431222,2024-08-14 18:37:48.4432078,0.0856,0.000128,-0.785191,0.000096,-2.355717,0.000373,1.571278,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:37:48.4553262,2024-08-14 18:37:48.4554302,0.104,0.000122,-0.785191,0.000093,-2.355711,0.000374,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.4634250,2024-08-14 18:37:48.4635138,0.0888,0.000128,-0.785196,0.000096,-2.355714,0.000373,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.4756364,2024-08-14 18:37:48.4757474,0.111,0.000125,-0.785194,0.000096,-2.355717,0.000372,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.4837968,2024-08-14 18:37:48.4838905,0.0937,0.000122,-0.785196,0.000090,-2.355719,0.000379,1.571280,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:48.4938945,2024-08-14 18:37:48.4939873,0.0928,0.000131,-0.785198,0.000096,-2.355714,0.000373,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.5019668,2024-08-14 18:37:48.5020544,0.0876,0.000121,-0.785194,0.000093,-2.355719,0.000373,1.571279,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:37:48.5140954,2024-08-14 18:37:48.5142032,0.1078,0.000125,-0.785193,0.000095,-2.355717,0.000373,1.571278,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:48.5221685,2024-08-14 18:37:48.5222690,0.1005,0.000128,-0.785192,0.000090,-2.355714,0.000376,1.571279,0.785880,0.0100000000000000,0.0100000
2024-08-14 18:37:48.5342907,2024-08-14 18:37:48.5343849,0.0942,0.000122,-0.785193,0.000090,-2.355714,0.000375,1.571278,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.5423563,2024-08-14 18:37:48.5424542,0.0979,0.000128,-0.785189,0.000088,-2.355717,0.000373,1.571280,0.785883,0.0100000000000000,0.0100000
2024-08-14 18:37:48.5544771,2024-08-14 18:37:48.5545733,0.0962,0.000125,-0.785198,0.000093,-2.355719,0.000375,1.571279,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:37:48.5625453,2024-08-14 18:37:48.5626346,0.0893,0.000125,-0.785194,0.000091,-2.355717,0.000373,1.571279,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:37:48.5747951,2024-08-14 18:37:48.5749131,0.118,0.000125,-0.785196,0.000096,-2.355717,0.000373,1.571279,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:37:48.5828835,2024-08-14 18:37:48.5830137,0.1302,0.000123,-0.785198,0.000093,-2.355711,0.000373,1.571277,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.5950893,2024-08-14 18:37:48.5951782,0.0889,0.000123,-0.785194,0.000095,-2.355719,0.000375,1.571278,0.785884,0.0100000000000000,0.0100000
2024-08-14 18:37:48.6031899,2024-08-14 18:37:48.6033203,0.1304,0.000128,-0.785199,0.000093,-2.355714,0.000376,1.571279,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.6153895,2024-08-14 18:37:48.6155130,0.1235,0.000122,-0.785198,0.000093,-2.355719,0.000372,1.571279,0.785882,0.0100000000000000,0.0100000
2024-08-14 18:37:48.6235220,2024-08-14 18:37:48.6236437,0.1217,0.000122,-0.785196,0.000096,-2.355711,0.000375,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.6357301,2024-08-14 18:37:48.6358368,0.1067,0.000128,-0.785192,0.000094,-2.355719,0.000374,1.571276,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.6438503,2024-08-14 18:37:48.6439346,0.0843,0.000122,-0.785201,0.000095,-2.355719,0.000373,1.571278,0.785876,0.0100000000000000,0.0100000
2024-08-14 18:37:48.6539285,2024-08-14 18:37:48.6540185,0.09,0.000128,-0.785201,0.000096,-2.355711,0.000373,1.571277,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.6620550,2024-08-14 18:37:48.6621389,0.0839,0.000124,-0.785196,0.000096,-2.355714,0.000372,1.571279,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:48.6743097,2024-08-14 18:37:48.6743992,0.0895,0.000120,-0.785196,0.000093,-2.355717,0.000372,1.571277,0.785881,0.0100000000000000,0.0100000
2024-08-14 18:37:48.6824524,2024-08-14 18:37:48.6825377,0.0853,0.000123,-0.785201,0.000093,-2.355714,0.000373,1.571280,0.785875,0.0100000000000000,0.0100000
2024-08-14 18:37:48.6947017,2024-08-14 18:37:48.6947925,0.0908,0.000123,-0.785194,0.000096,-2.355714,0.000374,1.571280,0.785876,0.0100000000000000,0.0100000
2024-08-14 18:37:48.7028188,2024-08-14 18:37:48.7029101,0.0913,0.000125,-0.785194,0.000091,-2.355719,0.000373,1.571279,0.785875,0.0100000000000000,0.0100000
2024-08-14 18:37:48.7150785,2024-08-14 18:37:48.7151867,0.1082,0.000125,-0.785196,0.000091,-2.355719,0.000377,1.571278,0.785875,0.0100000000000000,0.0100000
2024-08-14 18:37:48.7231787,2024-08-14 18:37:48.7232710,0.0923,0.000125,-0.785194,0.000098,-2.355714,0.000373,1.571278,0.785879,0.0100000000000000,0.0100000
2024-08-14 18:37:48.7353737,2024-08-14 18:37:48.7354664,0.0927,0.000123,-0.785193,0.000093,-2.355714,0.000372,1.571279,0.785877,0.0100000000000000,0.0100000
2024-08-14 18:37:48.7434984,2024-08-14 18:37:48.7435847,0.0863,0.000122,-0.785193,0.000094,-2.355719,0.000374,1.571279,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.7536333,2024-08-14 18:37:48.7537207,0.0874,0.000125,-0.785191,0.000093,-2.355714,0.000375,1.571278,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.7617494,2024-08-14 18:37:48.7618528,0.1034,0.000122,-0.785198,0.000090,-2.355717,0.000373,1.571280,0.785878,0.0100000000000000,0.0100000
2024-08-14 18:37:48.7739438,2024-08-14 18:37:48.7740419,0.0981,0.000120,-0.785198,0.000093,-2.355717,0.000372,1.571277,0.785881,0.0100000000000000,0.0100000
